,hashtags,symbols,user_mentions,urls,media
643,[],[],[],[],"[{'id': 1312743143025057792, 'id_str': '1312743143025057792', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EjflTPhX0AQu34W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjflTPhX0AQu34W.jpg', 'url': 'https://t.co/THeQp6fRqv', 'display_url': 'pic.twitter.com/THeQp6fRqv', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312860045122576384/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
644,[],[],[],[],"[{'id': 1312743139661275139, 'id_str': '1312743139661275139', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EjffxYkXsAAg5wC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjffxYkXsAAg5wC.jpg', 'url': 'https://t.co/stWFiw5qfq', 'display_url': 'pic.twitter.com/stWFiw5qfq', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312814742897979395/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
645,[],[],[],[],
646,[],[],[],"[{'url': 'https://t.co/r1AuLiyy9s', 'expanded_url': 'http://fw.to/444n2Eh', 'display_url': 'fw.to/444n2Eh', 'indices': [38, 61]}]",
647,[],[],[],[],"[{'id': 1312744035338125312, 'id_str': '1312744035338125312', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/EjfP9FsXYAU4ukj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjfP9FsXYAU4ukj.jpg', 'url': 'https://t.co/IoWvsEAwDb', 'display_url': 'pic.twitter.com/IoWvsEAwDb', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312751298689851392/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
648,[],[],"[{'screen_name': 'calvo05oficial', 'name': 'Francisco Calvo', 'id': 737810925357551616, 'id_str': '737810925357551616', 'indices': [50, 65]}]",[],"[{'id': 1312570830082236416, 'id_str': '1312570830082236416', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/EjcwNzWXYAAbUni.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcwNzWXYAAbUni.jpg', 'url': 'https://t.co/bA2Ycsc1y7', 'display_url': 'pic.twitter.com/bA2Ycsc1y7', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312574814364856320/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
649,[],[],[],[],"[{'id': 1312570330230259712, 'id_str': '1312570330230259712', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EjcvwtQXgAAWJc-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcvwtQXgAAWJc-.jpg', 'url': 'https://t.co/aQVzzrVsKC', 'display_url': 'pic.twitter.com/aQVzzrVsKC', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312570718983540737/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
650,[],[],[],[],"[{'id': 1312566305120235521, 'id_str': '1312566305120235521', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/EjcsGajWsAEdg1j.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcsGajWsAEdg1j.jpg', 'url': 'https://t.co/LSfS31LRQA', 'display_url': 'pic.twitter.com/LSfS31LRQA', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312566409470382081/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
651,"[{'text': 'cffc', 'indices': [28, 33]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [34, 50]}]",[],"[{'id': 1312563520974868481, 'id_str': '1312563520974868481', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EjcpkWzX0AElSwZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcpkWzX0AElSwZ.jpg', 'url': 'https://t.co/GBLbxonfE4', 'display_url': 'pic.twitter.com/GBLbxonfE4', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312564206915538946/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 720, 'resize': 'fit'}}}]"
652,"[{'text': 'cffc', 'indices': [34, 39]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [40, 56]}]",[],"[{'id': 1312563457036890112, 'id_str': '1312563457036890112', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EjcpgonXsAAsuTl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcpgonXsAAsuTl.jpg', 'url': 'https://t.co/ymPkuaIF3N', 'display_url': 'pic.twitter.com/ymPkuaIF3N', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312564200753987585/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 720, 'resize': 'fit'}}}]"
653,"[{'text': 'MTLvCHI', 'indices': [39, 47]}]",[],[],[],"[{'id': 1312560796275150849, 'id_str': '1312560796275150849', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1312560796275150849/img/HgLFa9rVjOE7SV4G.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1312560796275150849/img/HgLFa9rVjOE7SV4G.jpg', 'url': 'https://t.co/ZSigTP4DbD', 'display_url': 'pic.twitter.com/ZSigTP4DbD', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312562055220731905/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
654,"[{'text': 'cffc', 'indices': [29, 34]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [35, 51]}]",[],"[{'id': 1312561071358726149, 'id_str': '1312561071358726149', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EjcnVxRX0AUhz9Y.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcnVxRX0AUhz9Y.jpg', 'url': 'https://t.co/KPxRmtxaCO', 'display_url': 'pic.twitter.com/KPxRmtxaCO', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312561474318016513/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 720, 'resize': 'fit'}}}]"
655,"[{'text': 'cffc', 'indices': [31, 36]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [37, 53]}]",[],"[{'id': 1312560917587124224, 'id_str': '1312560917587124224', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EjcnM0bXYAA5uXM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcnM0bXYAA5uXM.jpg', 'url': 'https://t.co/M1JpzzPgnB', 'display_url': 'pic.twitter.com/M1JpzzPgnB', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312561464495005699/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 720, 'resize': 'fit'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}}}]"
656,"[{'text': 'cffc', 'indices': [34, 39]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [40, 56]}]",[],"[{'id': 1312560819767513088, 'id_str': '1312560819767513088', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EjcnHIBWkAAo7jS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcnHIBWkAAo7jS.jpg', 'url': 'https://t.co/SI0pWqgqpD', 'display_url': 'pic.twitter.com/SI0pWqgqpD', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312561457180147713/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 720, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}}}]"
657,"[{'text': 'MTLvCHI', 'indices': [72, 80]}]",[],"[{'screen_name': 'calvo05oficial', 'name': 'Francisco Calvo', 'id': 737810925357551616, 'id_str': '737810925357551616', 'indices': [31, 46]}]",[],"[{'id': 1312548918350278658, 'id_str': '1312548918350278658', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/EjcmiGMXsAE9CN_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcmiGMXsAE9CN_.jpg', 'url': 'https://t.co/ySBOaRcPZj', 'display_url': 'pic.twitter.com/ySBOaRcPZj', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312560541286703109/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 360, 'h': 450, 'resize': 'fit'}, 'small': {'w': 360, 'h': 450, 'resize': 'fit'}, 'large': {'w': 360, 'h': 450, 'resize': 'fit'}}}]"
658,"[{'text': 'MTLvCHI', 'indices': [39, 47]}]",[],[],[],
659,"[{'text': 'MTLvCHI', 'indices': [62, 70]}]",[],[],[],"[{'id': 1312553052767948800, 'id_str': '1312553052767948800', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EjcgDBsWkAAWwFz.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EjcgDBsWkAAWwFz.jpg', 'url': 'https://t.co/lEV3d0dHUy', 'display_url': 'pic.twitter.com/lEV3d0dHUy', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312553336680349703/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1140, 'h': 640, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 1140, 'h': 640, 'resize': 'fit'}}}]"
660,"[{'text': 'MTLvCHI', 'indices': [25, 33]}]",[],[],[],"[{'id': 1312549136621883392, 'id_str': '1312549136621883392', 'indices': [34, 57], 'media_url': 'http://pbs.twimg.com/media/EjccfE6X0AAFhaL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjccfE6X0AAFhaL.jpg', 'url': 'https://t.co/kJ6MFBf2iN', 'display_url': 'pic.twitter.com/kJ6MFBf2iN', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312549204770934789/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
661,[],[],[],[],"[{'id': 1312547340008513536, 'id_str': '1312547340008513536', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/Ejca2gAXYAABLPA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejca2gAXYAABLPA.jpg', 'url': 'https://t.co/zizrx3wdhY', 'display_url': 'pic.twitter.com/zizrx3wdhY', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312547367741255680/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}}]"
662,"[{'text': 'MTLvCHI', 'indices': [45, 53]}]",[],[],[],
663,"[{'text': 'MTLvCHI', 'indices': [40, 48]}]",[],[],[],"[{'id': 1312541490497810432, 'id_str': '1312541490497810432', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/media/EjcXlkFXYAEdIWK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcXlkFXYAEdIWK.jpg', 'url': 'https://t.co/6lMbpVp5vJ', 'display_url': 'pic.twitter.com/6lMbpVp5vJ', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312542900954243077/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}}]"
664,"[{'text': 'MTLvCHI', 'indices': [62, 70]}]",[],[],[],"[{'id': 1312541382398095360, 'id_str': '1312541382398095360', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/EjcVhkmX0AIONju.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcVhkmX0AIONju.jpg', 'url': 'https://t.co/QgxhOOc8GY', 'display_url': 'pic.twitter.com/QgxhOOc8GY', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312541890005397506/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
665,"[{'text': 'MTLvCHI', 'indices': [27, 35]}]",[],[],[],"[{'id': 1312537828996321286, 'id_str': '1312537828996321286', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/EjcSM4uWkAYLIE5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcSM4uWkAYLIE5.jpg', 'url': 'https://t.co/OkwjxCy330', 'display_url': 'pic.twitter.com/OkwjxCy330', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312538028561244160/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
666,[],[],[],[],"[{'id': 1312537538414997504, 'id_str': '1312537538414997504', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/EjcSCymWAAApbjc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcSCymWAAApbjc.jpg', 'url': 'https://t.co/OpESuZFneT', 'display_url': 'pic.twitter.com/OpESuZFneT', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312537769202323457/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
667,"[{'text': 'MTLvCHI', 'indices': [29, 37]}]",[],[],[],"[{'id': 1312535694447910918, 'id_str': '1312535694447910918', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/EjcQQo6WoAY0KlE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcQQo6WoAY0KlE.jpg', 'url': 'https://t.co/nnZndRyowK', 'display_url': 'pic.twitter.com/nnZndRyowK', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312537235594461184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}}}]"
668,[],[],[],[],
669,[],[],[],[],"[{'id': 1312529048216666119, 'id_str': '1312529048216666119', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EjcKmA5WkAEULlx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcKmA5WkAEULlx.jpg', 'url': 'https://t.co/I8ZzoJ7iEv', 'display_url': 'pic.twitter.com/I8ZzoJ7iEv', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312530109421817856/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
670,[],[],[],"[{'url': 'https://t.co/wKIcaTZ8X8', 'expanded_url': 'http://cf97.co/NBD630rd9NZ', 'display_url': 'cf97.co/NBD630rd9NZ', 'indices': [30, 53]}]","[{'id': 1312518950698315779, 'id_str': '1312518950698315779', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EjcBCBlXcAM5Wul.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcBCBlXcAM5Wul.jpg', 'url': 'https://t.co/grQRDaFYRQ', 'display_url': 'pic.twitter.com/grQRDaFYRQ', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312523279408660480/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
671,[],[],[],[],"[{'id': 1312513584140873728, 'id_str': '1312513584140873728', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/Ejb8JpmXcAACCgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejb8JpmXcAACCgT.jpg', 'url': 'https://t.co/wHhje5HBJ6', 'display_url': 'pic.twitter.com/wHhje5HBJ6', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312517924268113923/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
672,[],[],[],[],"[{'id': 1312510421912477696, 'id_str': '1312510421912477696', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/Ejb6zGWXsAEk6A8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejb6zGWXsAEk6A8.jpg', 'url': 'https://t.co/mnqgxm0XR5', 'display_url': 'pic.twitter.com/mnqgxm0XR5', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312513340934172672/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
673,[],[],[],"[{'url': 'https://t.co/r5pOTFrX8V', 'expanded_url': 'https://www.chicagofirefc.com/post/2020/10/01/how-watch-chicago-fire-fc-montreal-impact', 'display_url': 'chicagofirefc.com/post/2020/10/0…', 'indices': [27, 50]}]",
674,[],[],[],[],
675,[],[],"[{'screen_name': 'MLS', 'name': 'Major League Soccer', 'id': 107146095, 'id_str': '107146095', 'indices': [3, 7]}]",[],"[{'id': 1312376965886861313, 'id_str': '1312376965886861313', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/media/EjZ_5a8XYAEUHWW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjZ_5a8XYAEUHWW.jpg', 'url': 'https://t.co/P2By3qRGDc', 'display_url': 'pic.twitter.com/P2By3qRGDc', 'expanded_url': 'https://twitter.com/MLS/status/1312376971289133056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1312376971289133056, 'source_status_id_str': '1312376971289133056', 'source_user_id': 107146095, 'source_user_id_str': '107146095'}]"
676,[],[],"[{'screen_name': 'paytonsun', 'name': 'Jarrett Payton', 'id': 19057178, 'id_str': '19057178', 'indices': [3, 13]}]",[],
677,[],[],"[{'screen_name': 'paytonsun', 'name': 'Jarrett Payton', 'id': 19057178, 'id_str': '19057178', 'indices': [28, 38]}]",[],"[{'id': 1312432195882156032, 'id_str': '1312432195882156032', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/Eja-UhBWsAcoDYC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eja-UhBWsAcoDYC.jpg', 'url': 'https://t.co/Ismo4RUHjF', 'display_url': 'pic.twitter.com/Ismo4RUHjF', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312467456783310848/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
678,[],[],[],[],"[{'id': 1312452146596646912, 'id_str': '1312452146596646912', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/EjbERg6XkAAmLHf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjbERg6XkAAmLHf.jpg', 'url': 'https://t.co/2stzE1TJpY', 'display_url': 'pic.twitter.com/2stzE1TJpY', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312452406752411649/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}}}]"
679,[],[],[],[],"[{'id': 1312442752337154050, 'id_str': '1312442752337154050', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/EjbBuslWsAMwCfw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjbBuslWsAMwCfw.jpg', 'url': 'https://t.co/iz8eOu9q4j', 'display_url': 'pic.twitter.com/iz8eOu9q4j', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312450926276423680/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
680,[],[],[],[],"[{'id': 1312427592037937152, 'id_str': '1312427592037937152', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/Ejau_KVWkAAObTM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejau_KVWkAAObTM.jpg', 'url': 'https://t.co/OBtJd2mqkg', 'display_url': 'pic.twitter.com/OBtJd2mqkg', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312431551527956480/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
681,"[{'text': 'cffc', 'indices': [29, 34]}]",[],"[{'screen_name': 'novacare', 'name': 'NovaCare', 'id': 1581285193, 'id_str': '1581285193', 'indices': [35, 44]}]",[],"[{'id': 1312403636543262720, 'id_str': '1312403636543262720', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/EjaZButWoAE5eRC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjaZButWoAE5eRC.jpg', 'url': 'https://t.co/cLJnRO3MnN', 'display_url': 'pic.twitter.com/cLJnRO3MnN', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1312407065026072579/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
